Name: “Table 1 of 1 on page 16 of 84”,Name: “Table 1 of 1 on page 16 of 84”,Name: “Table 1 of 1 on page 16 of 84”,Name: “Table 1 of 1 on page 16 of 84”,Name: “Table 1 of 1 on page 16 of 84”,Name: “Table 1 of 1 on page 16 of 84”
,2000,"1,201,134","18,240",66,9.7
,1900,"1,883,669","2,500",754,1.0
New Jersey,,,,,
,2000,"8,414,350","3,672","2,292",0.3
,1900,"7,283,000","9,445",771,0.8
New York,,,,,
,2000,"18,196,601","28,841",631,1.0
,1900,"4,200,000","7,500",560,1.1
Ohio,,,,,
,2000,"11,260,000","12,273",918,0.7
,1900,"6,302,115","8,600",740,0.9
Pennsylvania,,,,,
,2000,"12,281,054","26,562",462,1.4
,1900,"430,000",754,570,1.1
Rhode Island,,,,,
,2000,"990,819","1,339",740,0.9
,1900,"343,641","3,419",10,6.4
Vermont,,,,,
,2000,"608,827","7,233",84,7.6
,1900,"960,000","14,219",68,9.5
West Virginia,,,,,
,2000,"1,800,000","18,919",95,6.7
,1900,"2,100,000","25,000",84,7.6
Wisconsin,,,,,
,2000,"5,250,000","24,942",210,3.0
"* Gibson and Lennon 1999; U.S. Bureau of the Census, Population Division 2000 (2000 population data).","* Gibson and Lennon 1999; U.S. Bureau of the Census, Population Division 2000 (2000 population data).","* Gibson and Lennon 1999; U.S. Bureau of the Census, Population Division 2000 (2000 population data).","* Gibson and Lennon 1999; U.S. Bureau of the Census, Population Division 2000 (2000 population data).","* Gibson and Lennon 1999; U.S. Bureau of the Census, Population Division 2000 (2000 population data).",
"† Barten 2007; Smith and others 2001, Table 3 (forest area for all non-New England states served by the Northeastern Area); Foster 1990 (forest area for","† Barten 2007; Smith and others 2001, Table 3 (forest area for all non-New England states served by the Northeastern Area); Foster 1990 (forest area for","† Barten 2007; Smith and others 2001, Table 3 (forest area for all non-New England states served by the Northeastern Area); Foster 1990 (forest area for","† Barten 2007; Smith and others 2001, Table 3 (forest area for all non-New England states served by the Northeastern Area); Foster 1990 (forest area for","† Barten 2007; Smith and others 2001, Table 3 (forest area for all non-New England states served by the Northeastern Area); Foster 1990 (forest area for","† Barten 2007; Smith and others 2001, Table 3 (forest area for all non-New England states served by the Northeastern Area); Foster 1990 (forest area for"
"Connecticut, Massachusetts, Maine, New Hampshire, Rhode Island, Vermont); Kellogg 1909 (1900 forest area data).","Connecticut, Massachusetts, Maine, New Hampshire, Rhode Island, Vermont); Kellogg 1909 (1900 forest area data).","Connecticut, Massachusetts, Maine, New Hampshire, Rhode Island, Vermont); Kellogg 1909 (1900 forest area data).","Connecticut, Massachusetts, Maine, New Hampshire, Rhode Island, Vermont); Kellogg 1909 (1900 forest area data).","Connecticut, Massachusetts, Maine, New Hampshire, Rhode Island, Vermont); Kellogg 1909 (1900 forest area data).",
‡ 1 square mile (mi2) = 640 acres.,‡ 1 square mile (mi2) = 640 acres.,‡ 1 square mile (mi2) = 640 acres.,,,
"6 | Forests, Water, and People","6 | Forests, Water, and People","6 | Forests, Water, and People",,,
