30,588130,27.08,61,GUANGCHANG,GUANGCHANG,GUANGCHANG,GUANGCHANG,,2651N,11620E,0142
U.S. FLOODING,U.S. FLOODING,U.S. FLOODING,,,,,,,,,
"In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities","In the U.S., NOAA's National Hydrologic Information Center reported 80 flood-related fatalities"
for January through August 1998.,for January through August 1998.,for January through August 1998.,for January through August 1998.,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and,Fourteen of these occurred in June in the midwest and
"northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,","northeast as a result of heavy rains, with fatalities reported in Kentucky, Indiana, New Hampshire,"
"Minnesota, Ohio, and West Virginia.","Minnesota, Ohio, and West Virginia.","Minnesota, Ohio, and West Virginia.","Minnesota, Ohio, and West Virginia.","Also, the following states were designated to receive","Also, the following states were designated to receive","Also, the following states were designated to receive","Also, the following states were designated to receive","Also, the following states were designated to receive","Also, the following states were designated to receive","Also, the following states were designated to receive","Also, the following states were designated to receive"
federal disaster assistance during June and July:,federal disaster assistance during June and July:,federal disaster assistance during June and July:,federal disaster assistance during June and July:,federal disaster assistance during June and July:,federal disaster assistance during June and July:,"Indiana, Iowa, Maine, Massachusetts,","Indiana, Iowa, Maine, Massachusetts,","Indiana, Iowa, Maine, Massachusetts,","Indiana, Iowa, Maine, Massachusetts,","Indiana, Iowa, Maine, Massachusetts,","Indiana, Iowa, Maine, Massachusetts,"
"Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,","Minnesota, New Hampshire, New York, North Dakota, Ohio, Pennsylvania, South Dakota,"
"Vermont, and West Virginia.","Vermont, and West Virginia.","Vermont, and West Virginia.","Vermont, and West Virginia.",A number of counties in each state were severely affected by,A number of counties in each state were severely affected by,A number of counties in each state were severely affected by,A number of counties in each state were severely affected by,A number of counties in each state were severely affected by,A number of counties in each state were severely affected by,A number of counties in each state were severely affected by,A number of counties in each state were severely affected by
flooding.,"Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a","Examples of the heavy rains include Blue Hill, MA with 17.32 inches in June to set a"
"record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.","record for the month, and Marion, IN with 6 inches of rain in 6 hours in early August.",
"Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine","Tropical Storm Charley struck southern Texas in late August with flooding rains, resulting in nine"
deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,deaths in Texas and at least eleven deaths in Mexico.,Del Rio recorded its wettest day ever on,Del Rio recorded its wettest day ever on,Del Rio recorded its wettest day ever on,Del Rio recorded its wettest day ever on
"August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.","August 23, with 17.03 inches of rain from Charley's remnants.",,
,,,Table 6 - Del Rio Precipitation Extremes,Table 6 - Del Rio Precipitation Extremes,Table 6 - Del Rio Precipitation Extremes,Table 6 - Del Rio Precipitation Extremes,Table 6 - Del Rio Precipitation Extremes,Table 6 - Del Rio Precipitation Extremes,Table 6 - Del Rio Precipitation Extremes,,
,,Total,,Period,,,,,,,
Del Rio,,20.93 inches,20.93 inches,Aug 1998,Aug 1998,,,,Wettest month on record,Wettest month on record,Wettest month on record
,,15.79 inches,15.79 inches,Sep 1964,Sep 1964,,,,2nd wettest month on record,2nd wettest month on record,2nd wettest month on record
,,13.71 inches,13.71 inches,Jun 1935,Jun 1935,,,,3rd wettest month on record,3rd wettest month on record,3rd wettest month on record
Del Rio,,20.93 inches,20.93 inches,Aug 1998,Aug 1998,,,,Wettest August on record,Wettest August on record,Wettest August on record
,,6.10 inches,6.10 inches,Aug 1971,Aug 1971,,,,2nd wettest August on record,2nd wettest August on record,2nd wettest August on record
Del Rio,,17.03 inches,17.03 inches,"Aug 23, 1998","Aug 23, 1998",,,,Wettest day on record any month,Wettest day on record any month,Wettest day on record any month
,,8.79 inches,8.79 inches,"Jun 13, 1935","Jun 13, 1935",,,,2nd wettest day on record,2nd wettest day on record,2nd wettest day on record
,,,,,,8,,,,,
