Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”,Name: “Table 1 of 1 on page 13 of 30”
Essex,Essex,Essex,Essex,,,,3,3,1,,6,,9,,4,,,-,,2,3,3,,"9,598","9,598",,"4,732","4,732",,"1 4 ,330","1 4 ,330"
Fa irf a x,Fa irf a x,Fa irf a x,Fa irf a x,Fa irf a x,,,2,2,9,1,,6,,1,,1,,-,,,29,29,,"2,878","2,878",,"2,884","2,884",,"5,762","5,762"
Fauquier,Fauquier,Fauquier,Fauquier,Fauquier,,,2,2,1,,2,,2,,-,,,-,,,19,19,,"1,482","1,482",,"2,104","2,104",,"3,586","3,586"
Floyd,Floyd,Floyd,,,,,2020,2020,2020,39,,,2,,2,,,-,,,83,83,,"2,229","2,229",,"7,901","7,901",,"10 ,UO","10 ,UO"
Fluvanna,Fluvanna,Fluvanna,Fluvanna,Fluvanna,,,2,2,3,,8,8,8,4,,,,-,2,,5,5,,"11,392","11,392",,"2,486","2,486",,"13,878","13,878"
Franklin,Franklin,Franklin,Franklin,Franklin,,,29,29,28,,51,,2,,1,,,-,,,111,111,,"3,745","3,745",,"8,749","8,749",,"12,494","12,494"
Frederick,Frederick,Frederick,Frederick,Frederick,Frederick,,15,15,14,,23,,4,,1,,,-,,,57,57,,"1,150","1,150",,"8,104","8,104",,"9,254","9,254"
Giles,Giles,Giles,,,,,3,3,8,,9,-,,1,,-,,2,2,,1,,,,219,,"2,231","2,231",,"2,450","2,450"
Gloucester,Gloucester,Gloucester,Gloucester,Gloucester,Gloucester,Gloucester,1,1,3,,4,,5,,5,,,-,1,,8,8,,"10,304","10,304",,"1,482","1,482",,"11,786","11,786"
Goochland,Goochland,Goochland,Goochland,Goochland,Goochland,,,4,4,,7,1,2,,,4,,-,,,31,31,,"11,214","11,214",,"3 ,868","3 ,868",,"15,082","15,082"
Grayson,Grayson,Grayson,Grayson,Grayson,,,,6,1 4,,21,,6,,-,,,-,,,47,47,,"3,477","3,477",,"3,882","3,882",,"7,359","7,359"
Greene,Greene,Greene,Greene,,,,-,-,2,,2,,1,,-,,,-,,,5,5,,,365,,,910,,"1,275","1,275"
Greensville,Greensville,Greensville,Greensville,Greensville,Greensville,Greensville,,1,5,,-,,7,,,,1,,,,3,3,,"14,286","14,286",,2 ?340,2 ?340,,"16,626","16,626"
Halifax,Halifax,Halifax,Halifax,Halifax,,,1 2,1 2,4,,21,24,24,,4,,,-,,,65,65,,"21,389","21,389",,"4,588","4,588",,"25,977","25,977"
Hanover,Hanover,Hanover,Hanover,Hanover,,,,5,3,,15,20,20,,11,,,-,,,54,54,,"25,602","25,602",,"7,026","7,026",,"32,628","32,628"
Henrico,Henrico,Henrico,Henrico,Henrico,,,1,1,4,7,3,,1,,1,,,-,2,,6,6,,"18,833","18,833",,"2,555","2,555",,"21,388","21,388"
Henry,Henry,Henry,Henry,,,,6,6,6,2,2,,8,,3,,,-,,,45,45,,"11,260","11,260",,"4,4U","4,4U",,"15,673","15,673"
Highland,Highland,Highland,Highland,Highland,,,,2,7,,1 3,10,10,,,"1,",,-,,,36,36,,"2,707","2,707",,"10,856","10,856",,"13,563","13,563"
I s l e,I s l e,I s l e,o f,o f,Wight,Wight,,4,5,,4,-,,4,,1,,,1,,8,8,,"37,013","37,013",,"20,428","20,428",,"57,441","57,441"
James,James,James,,City,City,City,,2,-,,3,,3,,,4,,-,,,1,2,,"5,947","5,947",,"1,841","1,841",,"7,788","7,788"
King &,King &,King &,King &,Queen,Queen,Queen,1,1,-,,9,,4,,,5,,-,,,19,19,,"10,004","10,004",,"1,887","1,887",,"11,891","11,891"
King George,King George,King George,King George,King George,King George,King George,3,3,5,,4,,1,,,-,,-,,,13,13,,"1,014","1,014",,,515,,"1,529","1,529"
King William,King William,King William,King William,King William,King William,King William,,2,1,,5,,5,,5,,-,,1,,8,8,,"10,874","10,874",,"2,781","2,781",,"13,655","13,655"
