1,,50-499,50-499,50-499,,"1,585","1,585","1,585",4,,52,52,"241,187","241,187","241,187",,"73,637","73,637",,"314,824","314,824",,18.5
2,,500-999,500-999,500-999,,,575,575,5,,127,127,"339,796","339,796","339,796",,"55,515","55,515",,"395,311","395,311",,23.2
3,"1,000-4,999","1,000-4,999","1,000-4,999","1,000-4,999",,,462,462,9,,181,181,"643,375","643,375","643,375","109,282","109,282","109,282",,"752,657","752,657",,44.3
4,"5,000-9,999","5,000-9,999","5,000-9,999","5,000-9,999",,,21,21,28,,250,250,,"84,434","84,434",,571954,571954,,"142,388","142,388",,8.4
5 +,,"10,000 t","10,000 t","10,000 t",,,,6,78,,196,196,,"65,862","65,862",,"15,915","15,915",,"81,777","81,777",,4.8
Total,,,-,,,"3,853","3,853","3,853",7,,79,79,"1,384,398","1,384,398",,"316,485","316,485","316,485",,"1,700,883","1,700,883",,100. o
Table,6.,- Lumber,- Lumber,- Lumber,production,production,production,production,by,species and m i l l,species and m i l l,species and m i l l,species and m i l l,c l a s s,i n,North,North,"Carolina,","Carolina,","Carolina,",1942.,1942.,
,,,,,,,,,,,M i l l,Class,Class,,,,,,,,,,Per-
Species,Species,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,1,,2,,3,,4,,,5 +,5 +,,,,cent
,,,,M,bd.ft.,bd.ft.,bd.ft.,M,"b d , f t ,",M,b d . f t .,M,bd.ft.,M,bd.ft.,bd.ft.,M,bd.ft.,bd.ft.,M,bd.,f t .,
SOFTWOODS,SOFTWOODS,SOFTWOODS,,,,,,,,,,,,,,,,,,,,,
Cedar,,,,,,12,12,,737,,19,,"6,531",,,7,,48,48,,"7,354",,0.4
Cypress,Cypress,,,,,114,114,,"1,828",,"1,717",,"9,161",,"7,503","7,503",,"12,562","12,562","32,885","32,885",,1.9
Hemlock,Hemlock,,,,,85,85,,"2,760",,"2,244",,"2,903",,"1,242","1,242",,,-,,"9,234",,0-5
"Pine,",w h i t e,w h i t e,w h i t e,,,513,513,,16/59?,"13,743","13,743",,"4,322",,"2,815","2,815",,,-,"38,090","38,090",,2.3
"Pine,",y e l l o w,y e l l o w,y e l l o w,,"9,020","9,020","9,020","219 ,is5","219 ,is5","322,073","322,073","620,458","620,458","72,867","72,867","72,867",,"53,252","53,252","1,296,835","1,296,835",,76.3
Total,Total,,,,9 3744,9 3744,9 3744,"241,187","241,187","339,796","339,796","643,375","643,375",842434,842434,842434,,"65,862","65,862","1,384,398","1,384,398",,81.4
HARDWOODS,HARDWOODS,HARDWOODS,,,,,,,,,,,,,,,,,,,,,
Ash,,,,,,35,35,,517,,218,,637,,427,427,,125,125,,"1,959",,0.1
Basswood,Basswood,,,,,28,28,,547,,",238",,"1,224",,"1,262","1,262",,,-,,"3,299",,0.2
Beech,,,,,,26,26,,3 63,,129,,187,,359,359,,,-,,"1,064",,0.1
Birch,,,,,,1L,1L,,974,,23 1,,578,,423,423,,,-,,"2,220",,0.1
Chestnut,Chestnut,,,,,570,570,,"6,889",,"2,326","10,296","10,296",,"7,780","7,780",,,-,"27,861","27,861",,1 . 6
Cottonwood,Cottonwood,Cottonwood,,,,,6,,521,,80,,230,,443,443,,,-,,"1,280",,0.1
Elm,,,,,,,1,,10,,-,,6,,,-,,,-,,17,,Negl.
"Gum,",red,,,,,186,186,,"3,432",,31959,,"8,123","10,820","10,820","10,820",,"3,422","3,422","29,9&2","29,9&2","29,9&2",1.8
Hickory,Hickory,,,,,13,13,,685,,519,,873,,172,172,,,-,,"2,262",,0.1
Maple,,,,,,99,99,,"2,371",,803,,"1,761",,"2,099","2,099",,"1,162","1,162",,"8,295",,0.5
Oak,,,,,"2,531","2,531","2,531",,"40,448","31,879","31,879","47,861","47,861","15,360","15,360","15,360",,"1,297","1,297","139,376","139,376",,8.2
Sycamore,Sycamore,,,,,17,17,,282,,220,,34,,"1,050","1,050",,,-,,"1,603",,0.1
Tup.,&,b l .,gum,,,133,133,,"1,875",,"1,868","15,173","15,173","11,007","11,007","11,007",,"8,971","8,971","39,027","39,027",,"2,3"
Walnut,Walnut,,,,,,7,,119,,221,,58,,,5,,,-,,410,,Negl.
Yellowpoplar,Yellowpoplar,Yellowpoplar,Yellowpoplar,,,503,503,,"14,283","12,616","12,616","21,628","21,628",,"5,637","5,637",,938,938,"55,bo5","55,bo5",,3.3
Other,,,,,,13,13,,3 21,,208,,613,,"1,110","1,110",,,.,,"2,265",,0.1
Total,Total,,,,4,~,8,2 732637,2 732637,"55,515","55,515","109,282","109,282","57,954","57,954","57,954","15,915","15,915","15,915","316,485","316,485",,18.6
ALL,SPECIES,SPECIES,SPECIES,"13,926","13,926","13,926","13,926","314,824","314,824","395,311 1752,657","395,311 1752,657","395,311 1752,657","395,311 1752,657","142,388","142,388","142,388","8 1 , m","8 1 , m","8 1 , m","1,700,883","1,700,883",,100.0
