,M,bd.,f t .,,,,"Mbd,ft.","Mbd,ft.","Mbd,ft.","Mbd,ft.",,,,,,"Mbd.ft,Mbd.ft:Mbd","Mbd.ft,Mbd.ft:Mbd","Mbd.ft,Mbd.ft:Mbd","Mbd.ft,Mbd.ft:Mbd","Mbd.ft,Mbd.ft:Mbd","Mbd.ft,Mbd.ft:Mbd","Mbd.ft,Mbd.ft:Mbd",,,ft.Percent,ft.Percent,ft.Percent
,,,-,,,,,,-,,,,-,,,,-,,,-,,,,,-,-,-
Idle,,,,,444,444,,,,,,,,,,,,,,,,,,,,,
0,,1-49,1-49,,713,713,,,2,,,11,11,11,,"1,332","1,332","13,847","13,847","13,847","15,179","15,179","15,179","15,179","15,179","15,179",3.2
1,,50- 499,50- 499,,90 6,90 6,,,3,,,,54,,,"26,476","26,476","121,480","121,480","121,480","147,956","147,956","147,956","147,956","147,956","147,956",11.6
2,,500-999,500-999,,157,157,,,5,,,127,127,,,"17,018","17,018","89,928","89,928","89,928","106,946","106,946","106,946","106,946","106,946","106,946",22.9
3,"1,000-b999","1,000-b999","1,000-b999",,,80,,,10,,,178,178,,,"9,396","9,396","128,944","128,944","128,944",1,3,8,3,4,0,29.6
4 +,,"5,000 t","5,000 t",,,7,,,30,,,292,292,,,"12,868","12,868","46,7-06","46,7-06","46,7-06",,5y2574,5y2574,5y2574,5y2574,5y2574,12.7
Total,,,-,,"2,307","2,307",,,5,,,51,51,,,"67,090","67,090","400,905","400,905","400,905","467,995","467,995","467,995","467,995","467,995","467,995",100.0
Table,15.,- Lumber production,- Lumber production,- Lumber production,- Lumber production,- Lumber production,- Lumber production,,by,s p e c i e s and mSll,s p e c i e s and mSll,s p e c i e s and mSll,s p e c i e s and mSll,s p e c i e s and mSll,s p e c i e s and mSll,c l a s s,c l a s s,i n,"Kentucky,","Kentucky,","Kentucky,",1942.,1942.,1942.,1942.,1942.,
SOFTWOODS,SOFTWOODS,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemlock,,,,,,,,,,,,,,,,,,,,,,,,,,,
"P i n e ,",white,white,,,,,,,,,,,,,,,,,,,,,,,,,
"P i n e ,",yellow,yellow,yellow,,,,,,,,,,,,,,,,,,,,,,,,
HAmWO ODs,HAmWO ODs,,,,,,,,,,,,,,,,,,,,,,,,,,
Basswood,Basswood,,,,,,,,,,,,,,,,,,,,,,,,,,
Beech,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cottonwood,Cottonwood,Cottonwood,,,55,55,,,,,,,882,882,,92,,605,605,,"2,263","2,263","2,263","2,263",,,0.5
EIJU,,,,,87,87,,941,941,,,,84s,84s,,660,,500,500,,3 $033,3 $033,3 $033,3 $033,,,0.6
"Gum,",red,,,,432,432,,3>612,3>612,,,"3,652","3,652","3,652",,"4,583",,227,227,12.506,12.506,12.506,12.506,12.506,,,2.7
Hickory,,,,,341,341,,"4,125","4,125",,,Z9327,Z9327,Z9327,,3 3590,,185,185,10 d 6 8,10 d 6 8,10 d 6 8,10 d 6 8,10 d 6 8,,,2.3
Maple,,,,,161,161,,"2,981","2,981",,,"3,936","3,936","3,936",,"7,402",,"2,258","2,258","16,738","16,738","16,738","16,738","16,738",,,3.6
Oak,,,,"9,423","9,423","9,423","73,410","73,410","73,410",,"44,496","44,496","44,496","44,496","65,689","65,689","25,167","25,167","25,167","218,185","218,185","218,185","218,185","218,185",,,46.6
Sycamore,Sycamore,,,,183,183,,13413,13413,,,"1,478","1,478","1,478",,19087,,51,51,,"4,212","4,212","4,212","4,212",,,0 -9
Tupelo,&,bl.gum,bl.gum,,126,126,,"1,037","1,037",,,,897,897,,"1,534",,,4,,"3,598","3,598","3,598","3,598",,,0.8
Walnut,,,,,14'7,14'7,,"1,235","1,235",,,,995,995,,"1,799",,l3271,l3271,,"5,447","5,447","5,447","5,447",,,1.2
Yellowpoplar,Yellowpoplar,Yellowpoplar,Yellowpoplar,"1,585","1,585","1,585","13,166","13,166","13,166",,"10,893","10,893","10,893","10,893","17,382","17,382",,"8,260","8,260","51,286","51,286","51,286","51,286","51,286",,,11.O
Other,,,,,46,46,,494,494,,,,702,702,,"1,393",,362,362,,"2,997","2,997","2,997","2,997",,,0.6
Total,,,,13 $84.7,13 $84.7,13 $84.7,"121,480","121,480","121,480",,"89,928","89,928","89,928","89,928","128,94L","128,94L",46.706,46.706,46.706,"400,905","400,905","400,905","400,905","400,905",,,85.7
ALL,SPECJES,SPECJES,,1 5 ~,1 5 ~,7,"9147,956","9147,956","9147,956",,"106,946","106,946","106,946","106,946","138,340","138,340",59 ?574,59 ?574,59 ?574,"467,995","467,995","467,995","467,995","467,995",,,100 a O
