Neleon,Neleon,,,,,,,,,,,,,,,,
New,Kent,,,,,,,,,,,,,,,,
Newport,Newport,News,,,,,,,,,,,,,,,
Northampton,Northampton,Northampton,,,,,,,,,,,,,,,
Norrhumberland,Norrhumberland,Norrhumberland,,,,,,,,,,,,,,,
Nottoway,Nottoway,,,,,,,,,,,,,,,,
Orange,Orange,,,,,,,,,,,,,,,,
Page,,,,,,,,,,,,,,,,,
Patrick,Patrick,,,,,,,,,,,,,,,,
Piitsylvania,Piitsylvania,Piitsylvania,,,,,,,,,,,,,,,
PovhaLan,PovhaLan,,,,,,,,,,,,,,,,
Pzince,Pzince,Edward,,,,,,,,,,,,,,,
Prince,Prince,"Ceor""ee",,,,,,,,,,,,,,,
Prince,Prince,William,,"223,591","223,591","223,591",,"121,061","121,061",,"100,742",,,--,,"20,319","102,530"
Pulaski,Pulaski,,,"203,661","203,661","203,661",,"117,241","117,241",,"116,929",,,-,,312,"86,420"
Rappahannock,Rappahannock,Rappahannock,,"170,970","170,970","170,970",,"105,446","105,446",,"73,707",,,--,,"31,739","65,524"
Richmond,Richmond,,,"123,335","123,335","123,335",,"76,818","76,818",,"76,818",,,--,,.-,"46,517"
Roanoke,Roanoke,,,"197,472","197,472","197,472",,102.107,102.107,,"99,622",,,--,,"2,485",95;365
Rockbridge,Rockbridge,Rockbridge,,389;382,389;382,389;382,,"243,783-","243,783-",,"234,494",,,"2,276",,"7,013","145,599"
"Rockin""eham","Rockin""eham","Rockin""eham",,557.376,557.376,557.376,,308.742,308.742,,256.501,,12.258,12.258,,39.983,248.614
~Rus~se~-ll--,~Rus~se~-ll--,-,,"-306.560
~ ,-","-306.560
~ ,-","-306.560
~ ,-",,166.872,166.872,,166.872,,,--,,--,1391688
,,,,,,~,,,,,,,,,,,
Scott,,,,"342,668","342,668","342,668",,229:14;,229:14;,,227;435,,,122,,"1,585",il3;526
Shenandoah,Shenandoah,Shenandoah,,"327,833","327,833","327,833",,"185,674","185,674",,"177,799",,,"7,872",,3,"IL2,159"
Smyth,,,,"289,325","289,325","289,325",,"172,534","172,534",,"168,540",,,90,,"3,904","116,791"
Southampton,Southampton,Southampton,,"388,307","388,307","388,307",,"241,634","241,634",,"241,582",,,--,,52,"146,673"
S.~oc~.ylvania,S.~oc~.ylvania,S.~oc~.ylvania,,262.471,262.471,262.471,,"184,537","184,537",,"177,890",,,--,,"6,647","77,934"
Sraf ford,Sraf ford,,,173.510,173.510,173.510,,"120,200","120,200",,120.200,,,--,,--,"53,310"
...,...,,,.,.,,,,,,,,,,,,
-,,,,-,,-~,,,,,,,,,,,
,,,,,,,,~~,~,,,,,,,,
Tarewell,Tarewell,,,"332,832","332,832","332,832",,207:118,207:118,,200;743,,,--,,"6,175","125,714"
Virginia,Virginia,Beach,,"163,795","163,795","163,795",,"47,785","47,785",,"45,165",,,--,,"2,620","116,010"
Warren,Warren,,,"139,053","139,053","139,053",,"79,845","79,845",,"65,107",,,676,,"13,862","59,208"
Washina.ton,Washina.ton,Washina.ton,,"367,366","367,366","367,366",,"194,164","194,164",,"194,079",,,--,,85,"173,202"
Wescmoreland,Wescmoreland,Wescmoreland,,"145,049","145,049","145,049",,"76,613","76,613",,"75,076",,,--,,"1,537","68,436"
Vise,,,,263.417,263.417,263.417,,190.561,190.561,,190.140,,,121,,300,"72,856"
Wythe,,,,"297,312","297,312","297,312",,145;345,145;345,,141;945,,,--,,"3,400","151,967"
York,,,,"83,277","83,277","83,277",,"34,510","34,510",,"31,048",,,--,,"3,462","48,767"
Total,Total,,"25,409,849","25,409,849","25,409,849","25,409,849","15,968,441","15,968,441","15,968,441",,"15,435,836",,"61,417","61,417",,"471,188","9,441,408"
d ~ r o mU.S.,d ~ r o mU.S.,d ~ r o mU.S.,Bureau,of,the,"Census,","Census,","Census,","Census,",1980.,,,,,,,
blncludes,blncludes,blncludes,"163,803 acres","163,803 acres","163,803 acres",of,water,water,water,according,c o,Forest,Survey,Survey,standards,of,area
"classification, but","classification, but","classification, but","classification, but",defined,defined,defined,by,the,the,Bureau,of,Census,as,land.,,,
