Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”,Name: “Table 1 of 1 on page 42 of 92”
Pignut hickory,65,0,62,39,97,3,0,85,15,0
Blackgum,60,0,80,20,88,12,0,90,10,0
Sugar maple,56,2,57,41,75,14,11,82,16,2
Sweet birch,55,0,71,29,93,2,6,84,16,0
Black cherry,50,12,80,8,74,16,10,76,22,2
Southern red oak,50,10,68,22,86,8,6,58,42,0
American beech,45,7,44,49,87,11,2,80,20,0
Black locust,32,16,78,6,75,16,9,69,31,0
White ash,27,0,70,30,89,4,7,89,11,0
American basswood,20,0,35,65,85,15,0,100,0,0
Willow oak,18,11,67,22,89,0,11,61,28,11
Cucumbertree,17,0,47,53,100,0,0,100,0,0
American elm,16,0,88,13,75,13,13,81,19,0
Black walnut,15,0,73,27,73,13,13,67,33,0
Other hardwoods,175,7,68,25,87,8,5,82,15,3
All hardwoods,"2,485",4,73,23,86,9,4,83,17,1
30,,,,,,,,,,
