Longleaf,Longleaf,pine,,,,,--,,--,,,--,,--,,--
Slash,pine,,,,,,--,,--,,,--,,--,,--
Loblolly,Loblolly,pine,,,"1,996,447","1,996,447","1,996,447","540,383","540,383",,"769,513","769,513","667,179","667,179","19,372",
Shortleaf,Shortleaf,pine,,,,"118,428","118,428",,"73,408",,"32,401","32,401","12,619","12,619",,--
Virginia,Virginia,pine,,,,"802,645","802,645","302,027","302,027",,"343,964","343,964","152,683","152,683","3,971",
Sand,pine,,,,,,--,,--,,,--,,--,,--
Eastern,Eastern,redcedar,redcedar,redcedar,,"87,498","87,498",,"8,328",,"16,792","16,792","53,678","53,678","8,700",
Pond,pine,,,,,"1,753","1,753",,"1,753",,,,,--,,--
Spruce,,pine,,,,,--,,--,,,,,--,,--
Pitch,pine,,,,,"66,119","66,119",,"44,746",,"12,847","12,847",,"8,526",,--
Table,Mountain,Mountain,pine,pine,,"62,941","62,941",,"29,392",,"27,629","27,629",,"5,920",,--
,Total,,,,"3,352,751","3,352,751","3,352,751","1,149,205","1,149,205",,"1,230,346","1,230,346","936,645","936,645","36,555",
Hardwood,,types,,,,,,,,,,,,,,
Oak-pine,Oak-pine,,,,"1,941,207","1,941,207","1,941,207","772,230","772,230",,"577,187","577,187","582,487","582,487","9,303",
Oak-hickory,Oak-hickory,Oak-hickory,,,"8,276,236","8,276,236","8,276,236","4,520,304","4,520,304",,"2,330,651","2,330,651","1,380,118","1,380,118","45,163",
Chestnut,Chestnut,oak,,,"1,095,830","1,095,830","1,095,830","683,052","683,052",,"391,306","391,306","21,472","21,472",,--
Southern,Southern,scrub,,oak,,"5,002","5,002",,--,,,--,,"5,002",,--
Oak-gum-cypress,Oak-gum-cypress,Oak-gum-cypress,Oak-gum-cypress,,,"392,257","392,257","203,329","203,329",,"113,693","113,693","65,848","65,848","9,387",
Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,Elm-ash-cottonwood,,"242,764","242,764","143,711","143,711",,"52,924","52,924","42,438","42,438","3,691",
Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,Maple-beech-birch,,"141,503","141,503","127,586","127,586",,"13,917","13,917",,--,,--
,Total,,,,"12,094,799","12,094,799","12,094,799","6,450,212","6,450,212",,"3,479,678","3,479,678","2,097,365","2,097,365","67,544",
All,types,,,,"15,447,550","15,447,550","15,447,550","7,599,417","7,599,417",,"4,710,024","4,710,024","3,034,010","3,034,010","104,099",
,,,,,,,,,,,,,,,,37
