Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”,Name: “Table 1 of 1 on page 36 of 74”
Amelia,Amelia,,,"257,378","257,378","125,953","125,953","1,629","1,629",,"45,605",,"84,191","84,191","766,373","766,373","340,443","5,710","155,177","265,043"
Amherst,Amherst,,,"400,046","400,046",,"57,478","26,875","26,875","120,479","120,479","195,214","195,214","195,214","1,259,387","1,259,387","130,874","117,533","443,145","567,835"
Appomattox,Appomattox,Appomattox,,"203,365","203,365",,"68,484","1,189","1,189",,"34,397",,"99,295","99,295","461,212","461,212","127,926",--,"75,567","257,719"
Arlington,Arlington,Arlington,,--,--,,--,,--,,--,,,--,,--,--,--,--,--
Augusta,Augusta,,,"421,685","421,685",,"65,632","21,886","21,886",,"31,454","302,713","302,713","302,713","1,160,740","1,160,740","241,292","66,899","71,547","781,002"
Bath,,,,"521,754","521,754",,"44,360","25,338","25,338",,"54,351","397,705","397,705","397,705","1,534,105","1,534,105","130,710","81,569","119,147","1,202,679"
Bedford,Bedford,,,"505,405","505,405","112,818","112,818","8,127","8,127","164,036","164,036","220,424","220,424","220,424","1,565,422","1,565,422","330,931","36,086","551,720","646,685"
Bland,,,,"294,218","294,218",,"13,356","31,098","31,098",,"86,735","163,029","163,029","163,029","819,568","819,568","44,089","140,990","227,972","406,517"
Botetourt,Botetourt,Botetourt,,"403,423","403,423",,"38,207","27,066","27,066",,"99,977","238,173","238,173","238,173","1,347,672","1,347,672","110,502","136,214","408,919","692,037"
Brunswick,Brunswick,Brunswick,,"401,268","401,268","207,389","207,389","2,239","2,239",,"79,419","112,221","112,221","112,221","1,096,193","1,096,193","629,739",--,"192,924","273,530"
Buchanan,Buchanan,,,"551,581","551,581",,--,"19,721","19,721","230,110","230,110","301,750","301,750","301,750","1,723,549","1,723,549",--,"91,924","670,431","961,194"
Buckingham,Buckingham,Buckingham,,"365,041","365,041","135,150","135,150","1,058","1,058",,"67,938","160,895","160,895","160,895","801,250","801,250","219,548","2,034","168,215","411,453"
Campbell,Campbell,,,"346,044","346,044","100,001","100,001",,--,,"84,273","161,770","161,770","161,770","864,759","864,759","199,561",--,"241,476","423,722"
Caroline,Caroline,,,"434,440","434,440","150,396","150,396",312,312,"140,627","140,627","143,105","143,105","143,105","1,416,238","1,416,238","480,573",--,"507,809","427,856"
Carroll,Carroll,,,"251,542","251,542",,"13,911","88,923","88,923",,"37,287","111,421","111,421","111,421","821,265","821,265","45,282","363,392","109,610","302,981"
Charles,Charles,City,,"177,075","177,075",,"62,871","8,968","8,968",,"45,412",,"59,824","59,824","573,895","573,895","213,476","“49,196","103,519","207,704"
Charlotte,Charlotte,Charlotte,,"331,886","331,886","150,238","150,238","3,719","3,719",,"70,417","107,512","107,512","107,512","821,854","821,854","264,319","2,382","218,317","336,836"
Chesapeake,Chesapeake,Chesapeake,,"132,921","132,921",,"37,966",685,685,,"62,141",,"32,129","32,129","538,161","538,161","209,654","3,807","198,350","126,350"
Chesterfield,Chesterfield,Chesterfield,,"330,227","330,227","103,795","103,795",,--,,"84,541","141,891","141,891","141,891","954,455","954,455","289,997",--,"257,689","406,769"
Clarke,Clarke,,,"93,396","93,396",,--,,--,,"40,809",,"52,587","52,587","364,188","364,188",--,--,"175,182","189,006"
Craig,,,,"297,107","297,107",,"64,064","18,625","18,625",,"9,641","204,777","204,777","204,777","763,452","763,452","219,250","73,797","12,835","457,570"
Culpeper,Culpeper,,,"216,041","216,041",,"52,702","1,564","1,564",,"62,174",,"99,601","99,601","653,732","653,732","156,772","2,079","184,649","310,232"
Cumberland,Cumberland,Cumberland,,"175,570","175,570",,"66,605",396,396,,"46,833",,"61,736","61,736","412,471","412,471","121,874",--,"122,365","168,232"
Dickenson,Dickenson,Dickenson,,"283,767","283,767",,"15,579","9,840","9,840",,"93,284","165,064","165,064","165,064","979,626","979,626","44,856","48,850","328,755","557,165"
Dinwiddie,Dinwiddie,Dinwiddie,,"340,407","340,407","157,362","157,362","1,251","1,251",,"63,829","117,965","117,965","117,965","1,016,331","1,016,331","545,831","2,228","167,812","300,460"
Essex,,,,"165,553","165,553",,"59,031",,--,,"45,618",,"60,904","60,904","519,225","519,225","203,392",--,"127,926","187,907"
Fairfax,Fairfax,,,"187,033","187,033",,"9,752","2,087","2,087",,"43,305","131,889","131,889","131,889","741,413","741,413","33,955","1,730","169,774","535,954"
Fauquier,Fauquier,,,"321,265","321,265",,"53,650","5,082","5,082",,"88,099","174,434","174,434","174,434","1,038,338","1,038,338","162,911","6,333","325,194","543,900"
Floyd,,,,"249,027","249,027",,"12,719","73,228","73,228",,"64,823",,"98,257","98,257","708,665","708,665","30,066","247,386","177,665","253,548"
Fluvanna,Fluvanna,,,"193,777","193,777",,"64,580",467,467,,"40,866",,"87,864","87,864","442,244","442,244","156,291",--,"86,474","199,479"
Franklin,Franklin,,,"550,970","550,970",,"69,330","26,053","26,053","232,474","232,474","223,113","223,113","223,113","1,574,618","1,574,618","139,768","100,642","720,564","613,644"
Frederick,Frederick,Frederick,,"213,952","213,952",,"13,068","12,635","12,635",,"36,925","151,324","151,324","151,324","660,288","660,288","35,681","46,616","83,836","494,155"
Giles,,,,"330,477","330,477",,"10,743","10,825","10,825",,"99,084","209,825","209,825","209,825","1,013,525","1,013,525","33,634","60,527","339,720","579,644"
Gloucester,Gloucester,Gloucester,,"208,635","208,635",,"64,728",260,260,,"80,083",,"63,564","63,564","679,648","679,648","243,622",--,"233,591","202,435"
Goochland,Goochland,Goochland,,"276,142","276,142",,"78,051","1,517","1,517",,"80,046","116,528","116,528","116,528","779,303","779,303","134,005",--,"285,038","360,260"
Grayson,Grayson,,,"286,747","286,747",,"8,172","76,228","76,228",,"55,241","147,106","147,106","147,106","1,013,809","1,013,809","36,414","347,180","160,633","469,582"
Greene,Greene,,,"128,355","128,355",,"28,301","1,806","1,806",,"41,097",,"57,151","57,151","457,211","457,211","55,836",--,"184,200","217,175"
Greenville,Greenville,Greenville,,"185,353","185,353",,"55,961","2,768","2,768",,"60,433",,"66,191","66,191","595,907","595,907","223,040","11,077","169,611","192,179"
Halifax,Halifax,,,"516,970","516,970","191,898","191,898","3,868","3,868","138,700","138,700","182,504","182,504","182,504","1,327,747","1,327,747","476,639","2,131","336,124","512,853"
Hampton,Hampton,,,"11,784","11,784",,--,,--,,"4,283",,"7,501","7,501","29,863","29,863",--,--,"12,409","17,454"
Hanover,Hanover,,,"290,711","290,711",,"98,111",277,277,,"84,047","108,276","108,276","108,276","823,194","823,194","261,794",--,"203,869","357,531"
Henrico,Henrico,,,"97,609","97,609",,"28,160",206,206,,"25,666",,"43,577","43,577","272,730","272,730","106,847",--,"43,299","122,584"
Henry,,,,"231,955","231,955",,"99,644","21,928","21,928",,"39,471",,"70,912","70,912","584,413","584,413","236,311","95,105","70,094","182,903"
Highland,Highland,,,"389,841","389,841",,"15,291","44,036","44,036",,"63,981","266,533","266,533","266,533","1,212,280","1,212,280","25,698","188,471","184,520","813,591"
Isle,of,Wight,,"148,556","148,556","46,138","46,138",,--,,"49,116",,"53,302","53,302","509,406","509,406","172,069",--,"124,132","213,205"
James,City,City,,"138,394","138,394",,"35,978",402,402,,"32,797",,"69,217","69,217","457,321","457,321","104,228",--,"111,311","241,782"
King,and,Queen,,"281,876","281,876","140,413","140,413","4,995","4,995",,"64,508",,"71,960","71,960","811,007","811,007","404,144","28,884","168,093","209,886"
King,George,George,,"154,933","154,933",,"17,497","1,685","1,685",,"84,692",,"51,059","51,059","558,728","558,728","73,087","5,102","310,017","170,522"
King,William,William,,"159,267","159,267",,"67,354",,--,,"40,013",,"51,900","51,900","404,431","404,431","150,933",--,"103,452","150,046"
,,,,,,,,,,,,,,,,,,,,Continued
